Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-03-14 08:21:15;"Morning Workout";"Bench Press (Barbell)";4;90;kg;6;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Incline Bench Press (Barbell)";1;60;kg;8;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Incline Bench Press (Barbell)";2;70;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Incline Bench Press (Barbell)";3;75;kg;6;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Incline Bench Press (Barbell)";4;80;kg;5;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Tricep Press";1;135;kg;8;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Tricep Press";2;135;kg;10;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Tricep Press";3;135;kg;9;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Tricep Press";4;135;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Tricep Press";5;115;kg;4;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";1;33.75;kg;10;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";2;38.75;kg;10;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";3;43.75;kg;7;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";4;46.25;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Chest Dip";1;;;8;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Chest Dip";2;;;10;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Lateral Raise (Dumbbell)";1;10;kg;15;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Lateral Raise (Dumbbell)";2;10;kg;15;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Lateral Raise (Dumbbell)";3;10;kg;15;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Lateral Raise (Dumbbell)";4;10;kg;15;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Bent Over Rear Laterals";1;10;kg;20;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Bent Over Rear Laterals";2;7;kg;20;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Shoulder Press (Machine)";1;40;kg;7;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Shoulder Press (Machine)";2;40;kg;7;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Shoulder Press (Machine)";3;60;kg;6;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Shoulder Press (Machine)";4;75;kg;1;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Shoulder Press (Machine)";5;60;kg;5;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Shoulder Press (Machine)";6;55;kg;5;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Reverse Fly (Machine)";1;75;kg;12;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Reverse Fly (Machine)";2;75;kg;12;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Reverse Fly (Machine)";3;75;kg;12;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Reverse Fly (Machine)";4;82;kg;12;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Reverse Fly (Machine)";5;68;kg;7;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Reverse Fly (Machine)";6;54;kg;20;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";1;165;kg;8;;;;0;"";;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";2;165;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";3;165;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";4;165;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";5;145;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";6;125;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";7;105;kg;10;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";8;85;kg;15;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";9;145;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";10;125;kg;8;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";11;105;kg;12;;;;0;;;3h 19m
2022-03-14 08:21:15;"Morning Workout";"Seated Calf Raise (Machine)";12;85;kg;25;;;;0;;;3h 19m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";1;21;kg;10;;;;0;"";"";2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";2;28;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";3;35;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";4;42;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";5;70;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";6;70;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";7;70;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";8;70;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";9;70;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Lying Leg Curl (Machine)";10;56;kg;8;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Leg Press";1;80;kg;20;;;;0;"";;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Leg Press";2;120;kg;20;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Leg Press";3;160;kg;20;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Leg Press";4;160;kg;15;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Leg Press";5;160;kg;25;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Squat (Barbell)";1;40;kg;20;;;;0;"";;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Squat (Barbell)";2;60;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Squat (Barbell)";3;60;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Leg Extension (Machine)";1;70;kg;10;;;;0;"";;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Leg Extension (Machine)";2;75;kg;10;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Stiff Leg Deadlift (Barbell)";1;60;kg;10;;;;0;"";;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Stiff Leg Deadlift (Barbell)";2;100;kg;9;;;;0;;;2h 53m
2022-03-15 08:16:06;"Morning Workout";"Stiff Leg Deadlift (Barbell)";3;100;kg;9;;;;0;;;2h 53m
2022-03-16 08:18:34;"Morning Workout";"Lat Pulldown (Single Arm)";1;45;kg;8;;;;0;"";"";3h
2022-03-16 08:18:34;"Morning Workout";"Lat Pulldown (Single Arm)";2;45;kg;8;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Lat Pulldown (Single Arm)";3;45;kg;8;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Lat Pulldown (Single Arm)";4;47.5;kg;8;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Lat Pulldown (Single Arm)";5;45;kg;8;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Seated Row (Cable)";1;34;kg;12;;;;0;"";;3h
2022-03-16 08:18:34;"Morning Workout";"Seated Row (Cable)";2;37.5;kg;12;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Seated Row (Cable)";3;37.5;kg;12;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Seated Row (Cable)";4;37.5;kg;10;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Pull Up";1;;;8;;;;0;"";;3h
2022-03-16 08:18:34;"Morning Workout";"Pull Up";2;;;3;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Pull Up";3;;;3;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Meadow Row";1;40;kg;10;;;;0;"";;3h
2022-03-16 08:18:34;"Morning Workout";"Meadow Row";2;40;kg;10;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Meadow Row";3;40;kg;10;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Meadow Row";4;40;kg;10;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Back Extension";1;;;20;;;;0;"";;3h
2022-03-16 08:18:34;"Morning Workout";"Back Extension";2;;;20;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Back Extension";3;;;25;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Cable Crunch";1;48.75;kg;12;;;;0;"";;3h
2022-03-16 08:18:34;"Morning Workout";"Cable Crunch";2;48.75;kg;12;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Cable Crunch";3;48.75;kg;10;;;;0;;;3h
2022-03-16 08:18:34;"Morning Workout";"Cable Crunch";4;41.25;kg;12;;;;0;;;3h
2022-03-17 08:17:04;"Morning Workout";"Reverse Fly (Machine)";1;68;kg;15;;;;0;"";"";3h 6m
2022-03-17 08:17:04;"Morning Workout";"Reverse Fly (Machine)";2;68;kg;30;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Reverse Fly (Machine)";3;68;kg;30;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Reverse Fly (Machine)";4;61;kg;30;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Reverse Fly (Machine)";5;61;kg;30;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Lateral Raise (Dumbbell)";1;7;kg;20;;;;0;"";;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Lateral Raise (Dumbbell)";2;9;kg;16;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Lateral Raise (Dumbbell)";3;10;kg;14;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Lateral Raise (Dumbbell)";4;12;kg;10;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Lateral Raise (Dumbbell)";5;12;kg;10;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Front Raise (Dumbbell)";1;10;kg;20;;;;0;"";;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Front Raise (Dumbbell)";2;10;kg;20;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Front Raise (Dumbbell)";3;10;kg;20;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Front Raise (Dumbbell)";4;10;kg;20;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Front Raise (Dumbbell)";5;10;kg;0;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Bicep Curl (Dumbbell)";1;20;kg;6;;;;0;"";;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Bicep Curl (Dumbbell)";2;20;kg;6;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Bicep Curl (Dumbbell)";3;20;kg;6;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Preacher Curl (Dumbbell)";1;18;kg;12;;;;0;"";;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Preacher Curl (Dumbbell)";2;20;kg;10;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Preacher Curl (Dumbbell)";3;22;kg;8;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Preacher Curl (Dumbbell)";4;24;kg;7;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Cable Crunch";1;35;kg;12;;;;0;"";;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Cable Crunch";2;47.5;kg;10;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Cable Crunch";3;37.5;kg;12;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Cable Crunch";4;37.5;kg;12;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";1;125;kg;15;;;;0;"";;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";2;125;kg;5;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";3;115;kg;15;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";4;115;kg;5;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";5;115;kg;15;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";6;115;kg;5;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";7;115;kg;15;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";8;115;kg;5;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";9;115;kg;15;;;;0;;;3h 6m
2022-03-17 08:17:04;"Morning Workout";"Seated Calf Raise (Machine)";10;115;kg;5;;;;0;;;3h 6m
2022-03-18 08:22:50;"Morning Workout";"Chest Press (Machine)";1;15;kg;10;;;;0;"";"";2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Press (Machine)";2;25;kg;10;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Press (Machine)";3;35;kg;10;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Press (Machine)";4;45;kg;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Press (Machine)";5;50;kg;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Press (Machine)";6;50;kg;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Press (Machine)";7;50;kg;6;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Press (Machine)";8;40;kg;3;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Incline Bench Press (Barbell)";1;60;kg;8;;;;0;"";;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Incline Bench Press (Barbell)";2;70;kg;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Incline Bench Press (Barbell)";3;75;kg;4;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Incline Bench Press (Barbell)";4;70;kg;7;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Dip";1;;;8;;;;0;"";;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Dip";2;;;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Dip";3;;;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Chest Dip";4;;;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";1;36.25;kg;10;;;;0;"";;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";2;38.75;kg;10;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";3;41.25;kg;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";4;46.25;kg;8;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";5;48.75;kg;4;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Extension (Cable)";1;18.75;kg;10;;;;0;"";;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Extension (Cable)";2;23.75;kg;10;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Extension (Cable)";3;23.75;kg;10;;;;0;;;2h 11m
2022-03-18 08:22:50;"Morning Workout";"Triceps Extension (Cable)";4;23.75;kg;9;;;;0;;;2h 11m
2022-03-19 08:32:46;"Morning Workout";"Lat Pulldown (Cable)";1;45;kg;10;;;;0;"";"";2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lat Pulldown (Cable)";2;75;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lat Pulldown (Cable)";3;95;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lat Pulldown (Cable)";4;115;kg;8;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lat Pulldown (Cable)";5;105;kg;8;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lat Pulldown (Cable)";6;95;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lat Pulldown (Cable)";7;95;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Seated Row (Cable)";1;20;kg;12;;;;0;"";;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Seated Row (Cable)";2;27;kg;12;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Seated Row (Cable)";3;34;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Seated Row (Cable)";4;37.5;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Seated Row (Cable)";5;37.5;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Seated Row (Cable)";6;37.5;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Seated Row (Cable)";7;37.5;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Pullover (Machine)";1;33.75;kg;12;;;;0;"";;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Pullover (Machine)";2;33.75;kg;12;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Pullover (Machine)";3;38.75;kg;6;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Pullover (Machine)";4;33.75;kg;6;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Pullover (Machine)";5;33.75;kg;12;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Rack Pull (Barbell)";1;60;kg;6;;;;0;"";;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Rack Pull (Barbell)";2;100;kg;6;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Rack Pull (Barbell)";3;100;kg;6;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Rack Pull (Barbell)";4;100;kg;6;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Rack Pull (Barbell)";5;100;kg;6;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";1;70;kg;10;;;;0;"";;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";2;70;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";3;70;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";4;70;kg;9;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";5;70;kg;6;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";6;56;kg;6;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";7;49;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";8;35;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";9;63;kg;5;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";10;56;kg;5;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";11;49;kg;10;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Lying Leg Curl (Machine)";12;35;kg;12;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Cable Crunch";1;41.25;kg;12;;;;0;"";;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Cable Crunch";2;41.25;kg;12;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Cable Crunch";3;41.25;kg;12;;;;0;;;2h 49m
2022-03-19 08:32:46;"Morning Workout";"Cable Crunch";4;41.25;kg;12;;;;0;;;2h 49m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";1;42;kg;8;;;;0;"";"";2h 55m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";2;56;kg;8;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";3;77;kg;8;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";4;77;kg;6;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";5;70;kg;2;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";6;70;kg;8;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";7;70;kg;7;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";8;70;kg;6;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Lying Leg Curl (Machine)";9;70;kg;2;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Squat (Barbell)";1;70;kg;6;;;;0;"";;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Squat (Barbell)";2;70;kg;1;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Bulgarian Split Squat";1;18;kg;10;;;;0;"";;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Bulgarian Split Squat";2;26;kg;10;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Bulgarian Split Squat";3;30;kg;10;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Bulgarian Split Squat";4;40;kg;9;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Bulgarian Split Squat";5;30;kg;9;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Bulgarian Split Squat";6;26;kg;9;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Bulgarian Split Squat";7;18;kg;9;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Leg Extension (Machine)";1;63;kg;30;;;;0;"";;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Crunch (Machine)";1;0;kg;15;;;;0;"";;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Crunch (Machine)";2;0;kg;15;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Crunch (Machine)";3;0;kg;15;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Crunch (Machine)";4;0;kg;15;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Stiff Leg Deadlift (Barbell)";1;60;kg;10;;;;0;"";;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Stiff Leg Deadlift (Barbell)";2;100;kg;10;;;;0;;;2h 55m
2022-03-22 11:44:59;"Morning Workout";"Stiff Leg Deadlift (Barbell)";3;100;kg;10;;;;0;;;2h 55m
2022-03-23 08:25:58;"Morning Workout";"Pull Up";1;;;8;;;;0;"";"";1h 16m
2022-03-23 08:25:58;"Morning Workout";"Pull Up";2;;;8;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Pull Up";3;;;8;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Pull Up";4;;;7;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Seated Row (Cable)";1;30;kg;11;;;;0;"";;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Seated Row (Cable)";2;50;kg;4;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Seated Row (Cable)";3;45;kg;6;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Seated Row (Cable)";4;45;kg;10;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Seated Row (Cable)";5;45;kg;10;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Seated Row (Cable)";6;45;kg;10;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Lat Pulldown (Cable)";1;85;kg;8;;;;0;"";;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Lat Pulldown (Cable)";2;95;kg;8;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Lat Pulldown (Cable)";3;85;kg;8;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Lat Pulldown (Cable)";4;85;kg;8;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Pullover (Machine)";1;36.25;kg;8;;;;0;"";;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Pullover (Machine)";2;43.75;kg;7;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Pullover (Machine)";3;43.75;kg;8;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Pullover (Machine)";4;38.75;kg;8;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Back Extension";1;;;20;;;;0;"";;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Back Extension";2;;;20;;;;0;;;1h 16m
2022-03-23 08:25:58;"Morning Workout";"Back Extension";3;;;20;;;;0;;;1h 16m
2022-03-25 08:26:19;"Morning Workout";"Chest Press (Machine)";1;25;kg;10;;;;0;"";"";4h 55m
2022-03-25 08:26:19;"Morning Workout";"Chest Press (Machine)";2;35;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Chest Press (Machine)";3;45;kg;6;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Chest Press (Machine)";4;50;kg;6;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Chest Press (Machine)";5;55;kg;6;;;;0;;;4h 55m
